Date,Year,Event Type,Perpetrator,Country,Location,Latitude,Longitude,Fatalities,Summary
5-Apr-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Abari,11.8509,14.0817,7,"On 05/04 scores of Boko Haram fighters rode on motorcycles into Abbati (Abari), a farming community outside Maiduguri, where they killed seven civilians and stole 360 heads of livestock."
6-Apr-17,2017,Sexual violence,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Gakara,11.1468,13.893,0,"On 6 April, Boko Haram men attacked Gakara: one woman was raped, CNI and cloth seized."
7-Apr-17,2017,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Hambagda,11.0361,13.7163,0,"Boko Haram attackers abducted 13 women at Hambagda, near the Cameroon border."
8-Apr-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Sandawadjiri,11.1144,13.9339,4,At least 4 people were killed by Boko Haram fighters in an attack on the locality of Ganei.
8-Apr-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kolofata,11.1621,14.0115,3,A suicide bombing by a suspected Boko Haram bomber resulted in 3 killed and 20 wounded in Kolofata.
8-Apr-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Dolori,11.7921,13.1272,8,"Boko Haram killed eight loggers at Kayamla village, near Dolori."
8-Apr-17,2017,Suicide bomb,Unidentified Armed Group (Nigeria),Nigeria,Maiduguri,11.8312,13.1517,2,"Twin female suicide bombers were on the morning of 08/04 killed when Improvised Explosive Devices, IEDs strapped on their bodies exploded near a targeted mosque in Juddumuri village of Polo General Area of Maiduguri. Also five people were confirmed to have sustained various degree of injuries in the attack. No group has yet claimed responsibility for the attack."
9-Apr-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Sandawadjiri,11.1144,13.9339,2,At least 2 people were killed by Boko Haram fighters during an attack in Sandawadjiri.
9-Apr-17,2017,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Calabar,4.9667,8.3333,0,Unidentified gunmen abducted the Cross Rivers Commissioner for Water Resources at Effionawan Street in Mayne Avenue area of Calabar South.
10-Apr-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Maiduguri,11.8312,13.1517,2,Two Boko Haram suicide bombers are dead following a failed attempt on the University of Maiduguri. It is believed the explosive detonations were premature. Boko Haram had unsuccessfully tried enter the school grounds the day before.
13-Apr-17,2017,Attack,Unidentified Armed Group (Nigeria),Nigeria,Katsina-Ala,7.1694,9.2847,4,"Unknown armed men invaded Abaji Market in Katsina-Ala Local Government Area of Benue State, killing four persons and leaving scores with various degrees of injuries."
15-Apr-17,2017,Attack,Unidentified Armed Group (Nigeria),Nigeria,Ayetoro Gbede,7.98,5.9906,0,Gunmen attempt assassination of an APC Senator in Aiyetoro. Injuries not known.
15-Apr-17,2017,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),Nigeria,Oka,7.4477,5.6204,0,The traditional ruler for Akoko South West is kidnapped by unknown persons on 15/04.
16-Apr-17,2017,Attack,Unidentified Armed Group (Nigeria),Nigeria,Yenagoa,4.9247,6.2642,1,"A journalist is killed in Yenagoa by suspected hired assassins on 16/04, reasons unknown."
16-Apr-17,2017,Attack,Unidentified Armed Group (Nigeria),Nigeria,Ukanafun,5.0028,7.7439,1,Four unidentified gunmen have killed the newly sworn-in Ukanafun Local Government Council Secretary on a farm.
18-Apr-17,2017,Remote explosive/landmine/IED,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Gujba,11.5032,11.9367,1,"On 18 April 2017, an explosive device believed to have been planted by Boko Haram exploded near a bridge at Wulle village, Gujba Local Government Area of Yobe State, killing one and injuring seven other members of a unidentified local armed group ."
19-Apr-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mora,11.0485,14.1476,1,"On 19 April, Boko Haram men attacked Mbichere, Mayo Sava: 1 dead, 3 girls kidnapped."
19-Apr-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Limani,11.2331,14.1711,1,"Suspected Boko Haram fighters killed one person and abducted 3 girls in Mbereche, near Limani."
19-Apr-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kolofata,11.1621,14.0115,4,A Boko Haram suicide bomber on a bicycle killed a constable and 2 civilians in an attack in Kolofata. 4 others were injured.
21-Apr-17,2017,Attack,Unidentified Armed Group (Nigeria),Nigeria,Yenagoa,4.9247,6.2642,0,Unidentified gunmen assassinated a journalist at his home in Yenagoa.
24-Apr-17,2017,Remote explosive/landmine/IED,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mora,11.0485,14.1476,3,3 Cameroonian soldiers were killed and 5 wounded when their truck hit a landmine planted by suspected Boko Haram militants as it passed between Homeka and Bladole in Mora district.
24-Apr-17,2017,Suicide bomb,Unidentified Armed Group (Nigeria),Nigeria,Maiduguri,11.8312,13.1517,1,"An unidentified suicide bomber, targeting travellers, attacks Shuwari village, about 10 km away from Maiduguri. Only the bomber reported dead."
24-Apr-17,2017,Suicide bomb,Unidentified Armed Group (Nigeria),Nigeria,Mainari,11.8673,14.1851,6,"Hiding explosives in a wheelbarrow, two unidentified suicide bombers kill themselves and four villagers."
25-Apr-17,2017,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Ndabakoro,11.2628,13.9596,10,"One civilian was killed and 35 other injured, as well as 7 BIR soldiers, during an attack by Boko Haram militants on Ndaba in the Kolofata area. Several militants were also killed (unknown fatalities coded as 10)."
26-Apr-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Mafa,12.1,13.7,2,"A male suicide bomber attempted to enter an IDP host Community in Usmanti area in Mafa LGA. He was prevented by the residents, and in the process detonated IED strapped to his body killing himself and one civilian, while two others sustained injuries."
26-Apr-17,2017,Disrupted weapons use,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Khaddamari,11.9259,13.2306,1,A female suicide bomber attempted to strike a target at Alkomi area during the early morning hours. The pack detonated killing the bomber alone.
26-Apr-17,2017,Suicide bomb,Unidentified Armed Group (Nigeria),Nigeria,Maiduguri,11.8312,13.1517,8,"Five persons were killed and 11 others injured in three separate suicide attacks in Maiduguri. The areas targeted included Muna Usmanti, Muna Garage and Muna Ethiopia. Perpetrator identity not reported. Among the dead was a member of the Civilian JTF, though it is unclear if the militia member was a specific target."
27-Apr-17,2017,Suicide bomb,Islamic State (West Africa),Nigeria,Mangungum,12.2468,12.3521,5,"On 27 April 2017, a Barnawi faction Boko Haram (coded as ISWAP) suicide bomber targeted a military convoy at Mangungum. Five soldiers reported dead, more than 40 injuries."
27-Apr-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Maroua,10.5909,14.3159,1,A suicide bombing was reported in the Chakarmari area. The bomber was killed and one civilian was injured.
27-Apr-17,2017,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Ndabakoro,11.2628,13.9596,2,"Reportedly, on Thursday afternoon the Multinational Mixed Force (FMM) tracked down and killed two Boko Haram militants. During the fight, terrorists fired indiscriminately and wounded 43 civilians. Later, some sources affirmed FMM killed 50 militants during this operation."
28-Apr-17,2017,Armed clash,Islamic State (West Africa),Nigeria,Damaturu,11.747,11.9608,17,"On 28 April 2017, in the clashes between IS West Africa and the Nigerian soldiers in Faruq village in Yobe, two IS militants committed suicide attacks which led to the death of at least 15 Nigerian soldiers."
28-Apr-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mora,11.0485,14.1476,1,"On 28 April, a Boko Haram suicide bomber died in Tchakamari, Mora in the explosion of her charges."
1-May-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Takum,7.2667,9.9833,4,"No fewer than 10 people have been killed by suspected Boko Haram gunmen in communities in Takum and Ussa Local Government Areas of Taraba State. The attacks, which occurred on 01/05 and 02/05 in Tati and Kwesati communities, left eight persons dead in Tati, a village in Takum while two persons were reportedly killed in Kwesati in Ussa area."
1-May-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Lissam,7.1833,10.0333,1,"No fewer than 10 people have been killed by suspected Boko Haram gunmen in communities in Takum and Ussa Local Government Areas of Taraba State. The attacks, which occurred on 01/05 and 02/05 in Tati and Kwesati communities, left eight persons dead in Tati, a village in Takum while two persons were reportedly killed in Kwesati in Ussa area."
1-May-17,2017,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kerawa,11.1842,13.9142,0,"On 1 May, Cameroonian soldiers repelled Boko Haram incursion in Manawachi, Kerawa."
2-May-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kolofata,11.1621,14.0115,4,"Boko Haram incursion in Ndaba-Blakoldji in the outskirts of Kolofata; four people were killed, ten wounded, houses were torched and cattle and food were stolen."
2-May-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Lissam,7.1833,10.0333,1,"No fewer than 10 people have been killed by suspected Boko Haram gunmen in communities in Takum and Ussa Local Government Areas of Taraba State. The attacks, which occurred on 01/05 and 02/05 in Tati and Kwesati communities, left eight persons dead in Tati, a village in Takum while two persons were reportedly killed in Kwesati in Ussa area."
2-May-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Takum,7.2667,9.9833,4,"No fewer than 10 people have been killed by suspected Boko Haram gunmen in communities in Takum and Ussa Local Government Areas of Taraba State. The attacks, which occurred on 01/05 and 02/05 in Tati and Kwesati communities, left eight persons dead in Tati, a village in Takum while two persons were reportedly killed in Kwesati in Ussa area."
4-May-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Konduga,11.6558,13.4213,7,"The Borno Police Command confirmed the killing of seven persons, plus six injured after two suspected female suicide bombers attacked Mandarari ward in Konduga Local Government Area of Borno. The fatality count includes the deceased bombers."
5-May-17,2017,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Fotokol,12.3731,14.2277,0,"Boko Haram attacked the Marins base on Kessa, 7 km away from Fotokol. They were driven back after some hours of fighting."
5-May-17,2017,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Chad,Kaiga,13.3833,14.5333,47,"Nine Chadian soldiers were killed and twenty were wounded in a Boko Haram attack on an army post in the Lake Chad region on Friday. 38 Boko Haram jihadists were also killed as the army responded to the attack on the Kaiga post. The attack does not seem to have been pre-meditated. The weakened jihadists have been forced to constantly move around for several weeks on the shores of Lake Chad in search for food from residents, but also to escape from regular patrols by the army that are criss-crossing the area"
5-May-17,2017,Attack,Unidentified Armed Group (Nigeria),Nigeria,Mgbuosimiri,4.8075,6.9738,1,"Youths in Mgboshimini Community in Rivers State razed down buildings and damaged property worth millions of naira following the murder of a chief a day prior. The motive for the murder is not known, though the youths believed to be the slain chief's supporters."
8-May-17,2017,Armed clash,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Vouzi,11.0001,13.8643,4,"On 8 May 2017, Boko Haram killed 2 vigilantes and kidnapped two children. The children's bodies were found in the morning in the same location."
9-May-17,2017,Attack,Unidentified Armed Group (Nigeria),Nigeria,Enugu,6.4426,7.5022,1,The Enugu State Deputy Governor (PDP) is shot and killed by unknown gunmen. Motive not known.
11-May-17,2017,Attack,Unidentified Armed Group (Nigeria),Nigeria,Nkwelle,6.2095,6.8387,2,"Two men in Ifite in Nteje community are gunned down by ""suspected [assassins] to have been sponsored by some certain influential persons in the area who specialized in selling communal lands."""
12-May-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Limani,11.2331,14.1711,3,Two Nigerian kamikazes exploded themselves killing one civilian and wounding six people.
13-May-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Maiduguri,11.8312,13.1517,6,"Boko Haram elements attacked and killed six farmers at Amrawa, 16km from Maiduguri."
14-May-17,2017,Attack,Unidentified Armed Group (Nigeria),Nigeria,Bali,7.8667,10.9667,1,"After a Ichen man was reportedly killed by unknown persons in his Megoge, Bagi LGA house, the victim's kinsmen blame Tiv, which led to a larger clash between the two groups."
15-May-17,2017,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mayo Moskota,11.1333,14.05,0,4 women were kidnapped in Vreket by Boko Haram while looking for fresh water.
15-May-17,2017,Abduction/forced disappearance,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Mozogo,10.9638,13.9065,0,"On 15 May, 4 people were kidnapped by Boko Haram in Goudza Vreket, Mozogo."
15-May-17,2017,Agreement,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kousseri,12.0769,15.0306,0,Agreement: Many Boko Haram militants surrendered to Cameroonian police after famine among Lake Chad islands worsened.
16-May-17,2017,Attack,Islamic State (West Africa) and/or Boko Haram - JAS,Cameroon,Kolofata,11.1621,14.0115,0,"On 16 May, 30 Boko Haram soldiers attacked Kolofata: shops looted and goods seized. One wounded."
16-May-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Konduga,11.6558,13.4213,5,"Three Boko Haram suspected suicide bombers attacked a herding community in Shuwari Buri (30km from Maiduguri) in Konduga, killing two people (5 total) and injuring seven others."
18-May-17,2017,Suicide bomb,Islamic State (West Africa) and/or Boko Haram - JAS,Nigeria,Maiduguri,11.8312,13.1517,3,Three male suicide-bombers were killed while attempting to attack a female hostel in Maiduguri during the evening hours. Other injuries reported. Boko Haram suspected as perpetrators.
